,KOI,KIC,Teff,ETeff,eTeff,Fe/H,e_Fe/H,M/H,e_M/H,SpType,Mstar,e_Mstar,Rstar,e_Rstar,Dis,Fe/H-T,e_Fe/H-T,Fe/H-M,e_Fe/H-M,M/H-M,e_M/H-M,solution_id,designation,m_source_id,random_index,gaia_ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,kepid,ra_kic,dec_kic,r_est,r_lo,r_hi,r_length_prior,r_result_flag,r_modality_flag,tm_designation,kepmag,teff,teff_err1,teff_err2,teff_prov,logg,logg_err1,logg_err2,logg_prov,feh,feh_err1,feh_err2,feh_prov,radius,radius_err1,radius_err2,mass,mass_err1,mass_err2,prov_sec,nconfp,nkoi,ntce,jmag,hmag,kmag,planet?,kepler_gaia_ang_dist
66,2347,8235924,3817,482,37,+0.24,0.15,+0.17,0.13,M1V,0.57,0.08,0.54,0.07,169,+0.30,0.14,+0.54,0.18,+0.33,0.17,1635721458409799680,b'Gaia DR2 2126343823271448832',2126343823271448832,409921392,2015.5,292.7734522848991,0.022515085965764816,44.17808801057307,0.025799028630288323,3.1258021476397393,0.028762073978967243,108.67791,11.04393984066869,0.051973667090566396,-0.41266528073729924,0.04655626752605934,0.10635236,0.20339175,-0.10358614,0.10560985,0.48781562,0.025283242,-0.12593937,-0.11934874,0.060368877,0.14401913,196,0,195,1,0.94967866,208.41055,0.0,0.0,31,False,24.469917,1.4315808313157738,0.006788665765363413,0.0010431265,22,16,0.057620283,0,26,False,223,20392.60557173679,7.638184729234244,2669.8235,14.914684,25,6851.332715608764,23.22219851859582,295.03375,15.7619505,25,19894.451646123467,28.935140854314888,687.5533,14.01509,1.3115432,0,1.7468605,0.8472662,0.8995943,,,0,,,,b'NOT_AVAILABLE',76.69172676109613,11.998076009620311,310.1153809836289,64.47828569113544,100001,4051.8901,3965.75,4192.2935,0.825,0.6636,1.1698,0.382,0.3199,0.5728,200111,0.74067324,0.6918925,0.773199,0.13322283,0.13021696,0.13622871,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2126343823271448832',b' ',8235924,292.77338,44.178131,317.022456076829,314.135967706013,319.961518058303,1138.14099916401,1.0,1.0,b'2MASS J19310561+4410412',14.934,3814,76.0,-84.0,b'SPE70',4.687,0.039,-0.018,b'SPE60',0.24,0.15,-0.15,b'SPE70',0.57,0.023,-0.037,0.576,0.032,-0.032,b'DSEP',1,1,1,12.861,12.191,12.059,b'conf',0.14916763401993538
67,1397,9427402,3822,178,71,-0.24,0.16,-0.17,0.14,M1V,0.52,0.06,0.49,0.06,130,+0.01,0.14,-0.30,0.18,-0.18,0.18,1635721458409799680,b'Gaia DR2 2085274349558724224',2085274349558724224,1299835224,2015.5,299.67778383657503,0.026265818043587574,45.97233588105032,0.02592325029634186,3.0410894050036066,0.029698680753732908,102.39813,14.134645014853803,0.052420126659032666,5.26159096588386,0.04886301370290719,0.14590238,0.15650599,-0.20418347,-0.14008236,0.33782035,-0.20169857,-0.23541127,-0.2449747,-0.058563434,0.104410544,211,0,209,2,-2.2112699,161.94281,0.0,0.0,31,False,16.39885,1.4465993747306674,0.007315778776989877,0.0039214343,24,15,0.059357103,0,28,False,237,13482.674666149465,5.356983461962436,2516.8408,15.363926,26,4508.164799231174,15.504767967317546,290.7599,16.216389,25,13358.909056664097,20.459682676321254,652.93823,14.447493,1.3251877,0,1.7688961,0.85246277,0.91643333,,,0,,,,b'NOT_AVAILABLE',80.65018616127868,8.56234375721551,322.0873464228847,64.14047741882064,100001,3992.25,3903.0,4456.11,0.21,0.0667,0.4085,0.115,0.0403,0.22,200111,0.649087,0.5209867,0.67911184,0.096420966,0.09413027,0.09871166,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2085274349558724224',b' ',9427402,299.6777,45.972328,325.778542436139,322.632816755007,328.985098687961,1697.31013275369,1.0,1.0,b'2MASS J19584264+4558204',15.369,3821,76.0,-84.0,b'SPE70',4.764,0.048,-0.036,b'SPE60',-0.24,0.15,-0.15,b'SPE70',0.487,0.039,-0.047,0.503,0.036,-0.044,b'DSEP',0,1,1,13.25,12.59,12.427,b'cand',0.05399451626771048
68,2329,11192235,3823,184,61,-0.28,0.15,-0.20,0.14,M1V,0.51,0.05,0.49,0.05,132,-0.09,0.14,+0.12,0.16,-0.12,0.17,1635721458409799680,b'Gaia DR2 2129686991453013248',2129686991453013248,1077482421,2015.5,292.77000717619495,0.02444465897581501,48.89984693263276,0.02932164988419864,2.9391988884812457,0.027599419435567287,106.49496,12.197731439545029,0.05564209024642568,48.40721781596429,0.05696987989637449,-0.10287091,-0.114369586,-0.17859602,0.015072704,0.20034744,-0.013353849,-0.37556034,-0.08541831,-0.06460161,-0.09093864,266,0,263,3,1.9926561,305.21686,0.11979921512595007,1.4756301679307802,31,False,10.307594,1.397444015214691,0.00780632733097872,0.03987396,30,17,0.06525028,0,32,False,281,10214.003891110582,4.742801575556997,2153.5803,15.665376,30,3196.936715198789,12.300637769757618,259.9001,16.589554,30,10427.799967628762,13.466669365083817,774.34143,14.716438,1.3339272,0,1.8731155,0.9241781,0.9489374,,,0,,,,b'NOT_AVAILABLE',81.052647549941,14.058798043776958,314.781166075514,68.82633238514732,100001,3900.0,3825.6667,4058.365,0.4763,0.103,0.955,0.251,0.0733,0.4671,200111,0.6319296,0.58357364,0.6567251,0.08323202,0.08129523,0.085168816,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2129686991453013248',b' ',11192235,292.76993,48.89962,336.95218773781,333.823756913086,340.138742644101,914.68263347531,1.0,1.0,b'2MASS J19310478+4853586',15.655,3821,76.0,-84.0,b'SPE70',4.755,0.056,-0.028,b'SPE60',-0.28,0.15,-0.15,b'SPE70',0.486,0.034,-0.047,0.49,0.04,-0.04,b'DSEP',0,1,1,13.491,12.84,12.674,b'cand',0.06695420743425051
69,1868,6773862,3828,171,64,-0.05,0.16,-0.04,0.14,M1V,0.55,0.06,0.52,0.05,194,+0.25,0.14,-0.05,0.17,-0.14,0.20,1635721458409799680,b'Gaia DR2 2101938650863923712',2101938650863923712,1210012127,2015.5,290.70825847901864,0.023220437229833624,42.23722454236941,0.024957081481795516,3.2512951180608183,0.028287037634998194,114.9394,-18.023608084294548,0.04663552035820099,-5.742542989989258,0.046198845117901344,0.07910264,0.24224167,-0.24352449,-0.16887578,0.34062815,-0.21793295,-0.24493907,-0.31886914,-0.23289408,-0.0156265,210,0,210,0,-0.8549762,187.54184,0.0,0.0,31,False,19.513199,1.4300781465645356,0.007361176416272908,-0.0066956556,24,15,0.053441163,0,27,False,236,15492.287448378718,6.468038593186548,2395.2063,15.213077,26,5032.2550050286245,15.753722097532254,319.43277,16.096981,25,15411.449425060915,24.218473144628152,636.351,14.292312,1.3196052,0,1.8046694,0.88390446,0.9207649,,,0,,,,b'NOT_AVAILABLE',74.23268445928215,12.505410857753347,305.4285380065023,63.15197709641333,100001,3950.0,3919.0632,4121.415,0.379,0.1706,0.752,0.1922,0.068,0.366,200111,0.67437965,0.61944956,0.68506867,0.09974521,0.09760821,0.101882204,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2101938650863923712',b' ',6773862,290.7084,42.237251,304.8893240048,302.262391785046,307.561488361322,1040.26701651448,1.0,1.0,b'2MASS J19225001+4214141',15.22,3826,76.0,-84.0,b'SPE70',4.744,0.035,-0.035,b'SPE60',-0.06,0.15,-0.15,b'SPE70',0.516,0.037,-0.04,0.54,0.031,-0.043,b'DSEP',1,1,1,13.138,12.45,12.29,b'conf',0.0980320043788692
70,1879,8367644,3829,411,69,+0.31,0.15,+0.22,0.14,M1V,0.59,0.08,0.56,0.07,413,+0.53,0.12,+0.64,0.16,+0.37,0.19,1635721458409799680,b'Gaia DR2 2126373303927596160',2126373303927596160,586105917,2015.5,292.6141076239507,0.03619347059728327,44.39466435329578,0.039720351998051046,3.0543918492962843,0.042332176229363735,72.15296,2.2351981837916037,0.07680258806874365,4.4700953444945455,0.0843659263318475,-0.28030336,-0.36777148,-0.0965848,0.09710755,0.23214313,0.0349432,-0.26766953,-0.07448712,-0.11695313,-0.17373858,187,0,184,3,1.1435324,200.79951,0.0,0.0,31,False,9.194697,1.365939789600607,0.010360286595302323,-0.03085878,21,15,0.08837609,0,25,False,210,8047.012939599156,5.639151155623778,1426.9901,15.924279,22,2281.950675634695,10.651131367505005,214.2449,16.955622,24,8682.119912447166,15.486105846888885,560.63934,14.915356,1.362502,0,2.040266,1.0313425,1.0089235,,,0,,,,b'NOT_AVAILABLE',76.83876141163678,12.196184962889982,310.0477002689318,64.72133722565451,100001,3668.5,3651.0,3995.1675,0.563,0.228,0.9163,0.284,0.1362,0.4646,200111,0.660498,0.55690175,0.666845,0.07118555,0.068958,0.073413104,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2126373303927596160',b' ',8367644,292.61411,44.394661,324.422604385302,319.993354040323,328.973937393019,1108.40350657501,1.0,1.0,b'2MASS J19302738+4423407',15.967,3828,76.0,-84.0,b'SPE70',4.712,0.022,-0.032,b'SPE60',0.3,0.15,-0.15,b'SPE70',0.565,0.029,-0.029,0.6,0.025,-0.037,b'DSEP',1,1,1,13.587,12.893,12.729,b'conf',0.07024735960922088
72,248,5364071,3838,117,66,-0.02,0.13,-0.01,0.12,M1V,0.55,0.04,0.52,0.04,206,-0.20,0.15,+0.15,0.12,+0.05,0.13,1635721458409799680,b'Gaia DR2 2053523271244105216',2053523271244105216,614781033,2015.5,292.29452080869913,0.020010788090859963,40.59181226238928,0.025383326176815803,3.184500175216753,0.025718580912110513,123.82099,-7.614494218876142,0.04269888687505009,4.278559044271846,0.04572420407630199,0.044117857,0.081166424,-0.13466884,-0.10360652,0.36163655,-0.15774359,-0.18238086,-0.16359122,-0.083386704,0.045527786,238,9,238,0,-0.03500935,231.58047,0.0,0.0,31,False,18.987335,1.4309238296860802,0.006578666760053441,0.07275492,27,16,0.05086849,0,29,False,253,15262.692221570282,7.543501459515366,2023.2902,15.229288,28,5032.280637369443,17.449564077713287,288.39005,16.096975,28,15090.872253633592,17.00423952000291,887.47705,14.315134,1.3184537,0,1.7818413,0.8676872,0.91415405,,,0,,,,b'NOT_AVAILABLE',73.25729533036355,10.713927281382936,306.74871389440835,61.21725936618426,100001,3996.2234,3932.0,4368.115,0.337,0.1323,0.7214,0.171,0.0673,0.4008,200111,0.65730625,0.5501475,0.6789539,0.09927257,0.09729139,0.101253755,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2053523271244105216',b' ',5364071,292.29459,40.591789,311.22243315312,308.73226398753,313.752371368124,1348.06479319936,1.0,1.0,b'2MASS J19291070+4035304',15.264,3834,77.0,-84.0,b'SPE70',4.708,0.045,-0.021,b'SPE60',-0.02,0.15,-0.15,b'SPE70',0.539,0.03,-0.041,0.541,0.037,-0.037,b'DSEP',4,4,4,13.184,12.487,12.383,b'conf',0.07322830020938803
74,2306,6666233,3861,208,63,+0.08,0.15,+0.06,0.13,M0V,0.57,0.06,0.54,0.05,233,+0.32,0.13,+0.41,0.17,+0.25,0.18,1635721458409799680,b'Gaia DR2 2104748521545492864',2104748521545492864,186702747,2015.5,282.28438197331434,0.014241992614866956,42.15421452521137,0.017210947980782914,3.839437201532547,0.0170332461235764,225.40843,3.2997326121159873,0.031196850691606166,6.081027540695353,0.033316542996401084,0.010416622,-0.025803056,-0.1221318,-0.081699245,0.1839245,-0.12817648,-0.30194718,-0.18027097,-0.14713113,0.059950337,273,0,272,1,-1.9978294,222.85153,0.0,0.0,31,False,28.869663,1.4207790837983998,0.004326617764424273,0.1018917,31,17,0.043518018,0,33,False,289,23393.508675697096,8.52894366158439,2742.8376,14.765627,31,7562.601421549642,22.244292255195077,339.9794,15.65471,33,23286.667600524248,32.345122232085224,719.9437,13.8441515,1.3187107,0,1.8105583,0.8890829,0.9214754,,,0,,,,b'NOT_AVAILABLE',71.63224869004861,18.218765779100956,291.63690426084963,64.67350843576092,100001,4063.0,3899.0066,4218.0,0.7107,0.3713,1.02,0.3313,0.1763,0.4874,200111,0.6400515,0.5938755,0.6950253,0.10058005,0.0993016,0.101858504,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2104748521545492864',b' ',6666233,282.28439,42.15419,258.510874659441,257.368998698649,259.662746300757,880.388752062064,1.0,1.0,b'2MASS J18490825+4209150',14.78,3862,77.0,-84.0,b'SPE70',4.69,0.042,-0.018,b'SPE60',0.08,0.15,-0.15,b'SPE70',0.563,0.026,-0.04,0.566,0.035,-0.035,b'DSEP',0,1,2,12.634,11.999,11.828,b'cand',0.07281246811493991
75,2191,5601258,3870,95,91,+0.10,0.13,+0.07,0.13,M0V,0.57,0.04,0.54,0.04,190,+0.33,0.13,+0.44,0.13,+0.20,0.15,1635721458409799680,b'Gaia DR2 2103822075621468672',2103822075621468672,1654656766,2015.5,285.0865386541389,0.020218425283349672,40.89905058178014,0.02695185244020701,4.483092643836869,0.02518727628509423,177.99037,1.490994865725202,0.044447669828634,6.702618396803947,0.050567315995930846,-0.0837428,0.04532183,-0.19350395,0.020411992,0.31231588,-0.023477342,-0.46310923,-0.049951367,-0.034128807,-0.01762836,221,0,220,1,2.726012,275.8387,0.0978927211930813,1.496361014386661,31,False,20.130707,1.3941174306904611,0.007431636929704569,0.121801175,25,16,0.059218258,0,28,False,248,20755.596622328212,7.825880493127153,2652.174,14.895528,24,6136.593189961142,24.45272466355571,250.95744,15.88157,25,21906.40427082277,25.41605428411099,861.9121,13.910492,1.3511053,0,1.9710779,0.986042,0.9850359,,,0,,,,b'NOT_AVAILABLE',71.21318339780636,15.807377788698568,295.6797849641415,62.99969761153761,100001,3724.0,3696.3333,4015.7998,0.5583,0.133,0.8713,0.2835,0.0425,0.4208,200111,0.68779093,0.5914686,0.69812554,0.08196836,0.080798775,0.083137944,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2103822075621468672',b' ',5601258,285.08655,40.898998,221.63869016957,220.39893552281,222.892219937743,860.752937926377,1.0,1.0,b'2MASS J19002077+4053563',14.911,3867,77.0,-84.0,b'SPE70',4.718,0.027,-0.033,b'SPE60',0.1,0.15,-0.15,b'SPE70',0.552,0.033,-0.033,0.581,0.028,-0.038,b'DSEP',0,1,1,12.656,11.962,11.811,b'cand',0.10103495971487457
76,4252,10525049,3873,143,93,+0.12,0.14,+0.08,0.12,M0V,0.58,0.05,0.55,0.05,121,-0.15,0.14,+0.25,0.15,+0.05,0.16,1635721458409799680,b'Gaia DR2 2131059972237410560',2131059972237410560,300637154,2015.5,287.3640804203254,0.03347080449263971,47.78530433944394,0.03852312042895732,5.128707278065534,0.0378550812667199,135.48267,4.367518345205051,0.07929312786989924,25.920510403394307,0.08788366725837353,-0.19363625,0.038595073,0.057119444,-0.13778132,0.19006528,-0.1080093,-0.056512117,0.1185528,-0.15335117,-0.25463787,203,0,202,1,18.808914,854.0864,0.3308730591938086,25.095839961196788,31,False,7.7492137,1.3778598010514957,0.008969750466413672,0.028589748,23,16,0.09564052,0,27,False,238,50771.25060115974,15.550408445070197,3264.9465,13.924321,25,15358.862435120058,22.17472246087067,692.6293,14.88549,26,52633.35443676798,74.68507412451365,704.73724,12.958767,1.3391874,0,1.9267235,0.96116924,0.96555424,,,0,,,,b'NOT_AVAILABLE',78.49855725049936,16.90289245476405,304.31777173530736,69.164789995289,100001,3925.6868,3804.0,4192.69,,,,,,,200111,0.79001236,0.69259554,0.8413645,0.13354422,0.13127176,0.13581668,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2131059972237410560',b' ',10525049,287.36404,47.78521,193.903031416873,192.479348057438,195.347551413522,823.842198784129,1.0,1.0,b'2MASS J19092737+4747067',13.977,3872,77.0,-84.0,b'SPE70',4.714,0.027,-0.03,b'PHO2',0.12,0.15,-0.15,b'SPE70',0.557,0.033,-0.033,0.585,0.028,-0.038,b'DSEP',0,1,1,11.706,11.016,10.871,b'cand',0.06904094916066174
77,4875,2986833,3874,237,164,+0.15,0.18,+0.10,0.15,M0V,0.58,0.08,0.56,0.08,289,+0.01,0.14,+0.47,0.28,+0.37,0.30,1635721458409799680,b'Gaia DR2 2052619541406162304',2052619541406162304,255124720,2015.5,290.7820813307505,0.029120238954177213,38.18759849616094,0.038553115202469464,3.320040897846187,0.036168998292076954,91.79245,-7.91524972465372,0.06559884080494728,-39.60394601539209,0.07554973970796679,-0.14029789,-0.035863556,-0.25357956,0.14020115,0.12670934,0.15446651,-0.4211224,0.009857939,-0.06937721,-0.18033521,221,0,218,3,2.0862644,258.26807,0.12981252110834973,1.4580649127637677,31,False,9.0069685,1.385131181627249,0.008265038982122842,-0.0064644376,25,15,0.08316016,0,28,False,244,8984.32408958413,5.147950289458895,1745.2235,15.804652,22,2624.528607208372,14.331297306952527,183.13266,16.80376,24,9701.363076463807,13.010666708722566,745.6469,14.794838,1.3719331,0,2.0089226,0.9991083,1.0098143,,,0,,,,b'NOT_AVAILABLE',70.53690076888417,10.68957225769281,303.07004483788154,59.26380687331327,100001,3743.6667,3605.0,4420.3335,0.5813,0.2824,0.9163,0.2927,0.1225,0.4091,200111,0.60052335,0.43073902,0.6476103,0.063818015,0.06220016,0.06543587,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2052619541406162304',b' ',2986833,290.78214,38.18779,298.654517573842,295.438344065095,301.940207005756,1282.39855380401,1.0,1.0,b'2MASS J19230771+3811160',15.783,3880,69.0,-92.0,b'SPE70',4.722,0.023,-0.035,b'PHO2',0.14,0.15,-0.15,b'SPE70',0.555,0.033,-0.033,0.591,0.024,-0.042,b'DSEP',0,1,1,13.48,12.805,12.639,b'cand',0.08709182747912253
78,1649,11337141,3877,155,107,+0.09,0.15,+0.06,0.13,M0V,0.58,0.05,0.55,0.05,177,+0.35,0.16,+0.24,0.14,+0.18,0.14,1635721458409799680,b'Gaia DR2 2131817707546856320',2131817707546856320,408886757,2015.5,284.13297283687194,0.020375899919190005,49.14263254991044,0.02391013093632398,4.492278400617085,0.022987076342308486,195.42625,15.643666924741371,0.04271483666331121,8.17713920341997,0.046216562277674685,-0.17117701,-0.017726576,-0.08804829,-0.07749983,0.2465834,-0.1374076,-0.19080696,-0.20396802,-0.061003722,-0.05456813,212,0,212,0,2.0099711,249.89272,0.09409039770096699,1.3173539204960134,31,False,20.089495,1.3854167191687572,0.006007725704394742,0.11221656,24,15,0.053457215,0,25,False,221,20707.725967766655,7.151471644381982,2895.5894,14.898035,21,6122.493450313149,19.03769332669544,321.59848,15.884068,22,21719.909806511805,39.424504744198295,550.9241,13.919775,1.3445418,1,1.9642925,0.9860325,0.97826004,,,0,,,,b'NOT_AVAILABLE',79.03780301284884,19.38653410410314,299.60050435412353,71.13260346946075,100002,3995.945,3748.0,4305.565,,,,,,,200111,0.54286844,0.46759874,0.61707,0.06769584,0.06679303,0.06859865,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2131817707546856320',b' ',11337141,284.13287,49.142609,221.18625384807,220.058862859647,222.325048153019,808.682326023593,1.0,1.0,b'2MASS J18563189+4908333',14.963,3871,77.0,-84.0,b'SPE70',4.744,0.021,-0.053,b'SPE60',0.07,0.15,-0.15,b'SPE70',0.532,0.042,-0.027,0.573,0.031,-0.038,b'DSEP',0,1,1,12.643,11.977,11.791,b'cand',0.04196715840885862
79,1427,11129738,3880,148,82,-0.24,0.13,-0.17,0.13,M0V,0.54,0.04,0.51,0.04,156,-0.35,0.13,-0.11,0.13,-0.10,0.14,1635721458409799680,b'Gaia DR2 2131232114526859520',2131232114526859520,118168176,2015.5,287.8578540594087,0.03721959228903399,48.77396463548013,0.04682989318597848,2.2884779498319743,0.04795779833021705,47.71858,16.497064130523352,0.08687872699561883,-26.058840427414985,0.09357690841977756,0.10296197,0.14047863,0.058257945,-0.013259599,0.49008992,0.05420276,0.12783761,0.12298933,-0.076778606,0.0015385492,174,0,172,2,1.8627179,202.64854,0.16527259115735443,1.9918357795543356,31,False,7.9452963,1.4327682601938336,0.012071562944376842,0.006783942,20,14,0.09096331,0,22,False,188,9058.812073144562,4.8629422770449695,1862.8253,15.795688,21,3107.6219726582867,21.615852584645392,143.76587,16.620317,21,8646.385257201462,20.343534224086863,425.01883,14.919833,1.297522,1,1.7004843,0.8246298,0.8758545,,,0,,,,b'NOT_AVAILABLE',79.58544673870563,16.96872130317234,306.1788966067693,69.97943681287596,100002,4043.0774,3878.0,4234.71,0.177,0.0094,0.533,0.1325,0.0039,0.2591,200111,0.6791479,0.61907196,0.73819804,0.111038014,0.10589242,0.11618361,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2131232114526859520',b' ',11129738,287.85773,48.774109,431.775874627695,422.947256351677,440.974002211313,817.40907678063,1.0,1.0,b'2MASS J19112585+4846268',15.84,3883,70.0,-85.0,b'SPE70',4.725,0.049,-0.025,b'SPE60',-0.24,0.15,-0.15,b'SPE70',0.517,0.029,-0.045,0.516,0.035,-0.039,b'DSEP',1,2,2,13.804,13.194,13.058,b'conf',0.1220729701134849
80,250,9757613,3884,256,31,-0.13,0.14,-0.10,0.13,M0V,0.55,0.06,0.52,0.06,146,-0.13,0.13,-0.14,0.14,-0.13,0.14,1635721458409799680,b'Gaia DR2 2107317358665730688',2107317358665730688,809123981,2015.5,284.94106267987627,0.02447740815413668,46.56645045519995,0.02663720306621689,2.953732021729273,0.02698159482478522,109.47211,9.540231229968079,0.0530890029967072,-13.96099581859066,0.055216703684156127,-0.11986596,-0.035606615,-0.2040412,-0.07893697,0.28465855,-0.12233736,-0.24093316,-0.15795277,-0.08191691,-0.07898711,205,0,205,0,-0.46126935,190.27014,0.0,0.0,31,False,15.871269,1.4195586155235247,0.007949699371781289,0.080733836,23,17,0.06192978,0,25,False,221,12936.104696564444,5.588781534350717,2314.6555,15.408857,23,4412.279494474621,25.47427037192483,173.20534,16.23973,23,12546.22260116174,32.3360145149133,387.99533,14.515637,1.3109435,0,1.7240934,0.8308735,0.89321995,,,0,,,,b'NOT_AVAILABLE',76.67998214532987,17.992820394270762,298.93799199373683,68.50991594300737,100001,4085.0,3914.84,4253.3335,0.206,0.0839,0.4491,0.116,0.0603,0.2518,200111,0.60782343,0.560664,0.6618103,0.09268679,0.090576276,0.0947973,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2107317358665730688',b' ',9757613,284.94098,46.56654,335.306945336344,332.27760533547,338.391025451622,833.240104053092,1.0,1.0,b'2MASS J18594583+4633595',15.473,3879,77.0,-85.0,b'SPE70',4.708,0.045,-0.021,b'SPE60',-0.12,0.15,-0.15,b'SPE70',0.537,0.03,-0.041,0.537,0.037,-0.033,b'DSEP',4,4,4,13.408,12.746,12.63,b'conf',0.12021137432892244
82,2926,10122538,3899,653,147,+0.24,0.18,+0.16,0.15,M0V,0.60,0.10,0.57,0.10,622,+0.13,0.14,+0.50,0.24,+0.52,0.27,1635721458409799680,b'Gaia DR2 2107617246162706048',2107617246162706048,740288519,2015.5,283.33601555205126,0.031459145955046626,47.17444992495412,0.03600362258021569,2.175492042012327,0.036052208989910406,60.342823,-7.315088869961494,0.0682097534409593,-15.270323750998138,0.077900554849975,-0.028702121,-0.099358514,-0.011418,0.032165438,0.14761165,-0.014145509,-0.233718,-0.18576197,-0.002622411,0.07086882,265,9,265,0,2.0175898,308.02823,0.0,0.0,31,False,6.4013076,1.4084650790336175,0.009154503828559526,0.13611458,30,17,0.0791044,0,32,False,274,5723.844969388692,4.012083490765901,1426.6515,16.294146,27,1843.8430215468948,12.179512841044499,151.3889,17.187078,29,5762.258719454103,13.097556530452596,439.94913,15.360438,1.3288448,0,1.8266401,0.8929329,0.93370724,,,0,,,,b'NOT_AVAILABLE',76.88377494656226,19.232304131739422,296.45410443019375,69.39205373526238,100001,3903.0,3893.5,4311.3696,0.381,0.1515,0.7711,0.183,0.0759,0.3155,200111,0.6374976,0.5224505,0.6406123,0.08496616,0.08175632,0.088176,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2107617246162706048',b' ',10122538,283.33606,47.174541,453.795347950029,446.43376536432,461.39927215083,825.788862250606,1.0,1.0,b'2MASS J18532065+4710283',16.279,3891,70.0,-86.0,b'SPE70',4.718,0.018,-0.042,b'PHO2',0.21,0.15,-0.15,b'SPE70',0.564,0.035,-0.026,0.605,0.025,-0.034,b'DSEP',4,5,5,14.222,13.516,13.343,b'conf',0.0912967707431777
83,3282,12066569,3901,244,106,-0.20,0.15,-0.14,0.14,M0V,0.55,0.07,0.53,0.07,167,-0.32,0.12,+0.06,0.19,+0.17,0.20,1635721458409799680,b'Gaia DR2 2135220283720198528',2135220283720198528,131416746,2015.5,294.08306621796225,0.03337805154777672,50.5027572418454,0.042632693694833856,2.768221214233622,0.040992178609196996,67.53047,1.4025383994571192,0.07509821974054202,-9.182553991066829,0.0824416827460575,-0.089268625,-0.1529714,-0.18489793,0.10213231,0.3606789,0.054052453,-0.33552226,-0.05475858,-0.25674644,-0.13626434,167,0,167,0,-0.80672556,147.28195,0.0,0.0,31,False,9.763243,1.4001015063764828,0.011578298785594516,-0.03606211,19,15,0.08715741,0,22,False,190,8493.013597522098,5.827546328524575,1457.391,15.865711,18,2695.352343962521,30.355187998302302,88.79379,16.774849,18,8562.976723653002,20.004640639489303,428.04953,14.930358,1.3255988,0,1.844491,0.9091377,0.9353533,,,0,,,,b'NOT_AVAILABLE',82.92077058255371,13.985930679382573,318.9753515052267,69.87757667218948,100001,3897.0,3889.3333,4068.0,0.015,0.0,0.1631,0.007,0.0,0.095,200111,0.6133915,0.5629071,0.6158122,0.07817932,0.0755504,0.080808245,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2135220283720198528',b' ',12066569,294.08307,50.502769,357.621496263502,352.414441323363,362.981891735666,921.782164840929,1.0,1.0,b'2MASS J19361993+5030099',15.855,3899,78.0,-78.0,b'SPE70',4.713,0.039,-0.021,b'PHO2',-0.2,0.15,-0.15,b'SPE70',0.529,0.028,-0.038,0.528,0.036,-0.03,b'DSEP',1,1,1,13.772,13.085,12.922,b'conf',0.10451871139217106
