,KOI,KIC,Teff,ETeff,eTeff,Fe/H,e_Fe/H,M/H,e_M/H,SpType,Mstar,e_Mstar,Rstar,e_Rstar,Dis,Fe/H-T,e_Fe/H-T,Fe/H-M,e_Fe/H-M,M/H-M,e_M/H-M,solution_id,designation,m_source_id,random_index,gaia_ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,kepid,ra_kic,dec_kic,r_est,r_lo,r_hi,r_length_prior,r_result_flag,r_modality_flag,tm_designation,kepmag,teff,teff_err1,teff_err2,teff_prov,logg,logg_err1,logg_err2,logg_prov,feh,feh_err1,feh_err2,feh_prov,radius,radius_err1,radius_err2,mass,mass_err1,mass_err2,prov_sec,nconfp,nkoi,ntce,jmag,hmag,kmag,planet?,kepler_gaia_ang_dist
78,1649,11337141,3877,155,107,0.09,0.15,0.06,0.13,M0V,0.58,0.05,0.55,0.05,177,0.35,0.16,0.24,0.14,0.18,0.14,1.64E+18,b'Gaia DR2 2131817707546856320',2.13E+18,408886757,2015.5,284.1329728,0.0203759,49.14263255,0.023910131,4.492278401,0.022987076,195.42625,15.64366692,0.042714837,8.177139203,0.046216562,-0.17117701,-0.017726576,-0.08804829,-0.07749983,0.2465834,-0.1374076,-0.19080696,-0.20396802,-0.061003722,-0.05456813,212,0,212,0,2.0099711,249.89272,0.094090398,1.31735392,31,FALSE,20.089495,1.385416719,0.006007726,0.11221656,24,15,0.053457215,0,25,FALSE,221,20707.72597,7.151471644,2895.5894,14.898035,21,6122.49345,19.03769333,321.59848,15.884068,22,21719.90981,39.42450474,550.9241,13.919775,1.3445418,1,1.9642925,0.9860325,0.97826004,,,0,,,,b'NOT_AVAILABLE',79.03780301,19.3865341,299.6005044,71.13260347,100002,3995.945,3748,4305.565,,,,,,,200111,0.54286844,0.46759874,0.61707,0.06769584,0.06679303,0.06859865,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2131817707546856320',b' ',11337141,284.13287,49.142609,221.1862538,220.0588629,222.3250482,808.682326,1,1,b'2MASS J18563189+4908333',14.963,3871,77,-84,b'SPE70',4.744,0.021,-0.053,b'SPE60',0.07,0.15,-0.15,b'SPE70',0.532,0.042,-0.027,0.573,0.031,-0.038,b'DSEP',0,1,1,12.643,11.977,11.791,b'cand',0.041967158
79,1427,11129738,3880,148,82,-0.24,0.13,-0.17,0.13,M0V,0.54,0.04,0.51,0.04,156,-0.35,0.13,-0.11,0.13,-0.1,0.14,1.64E+18,b'Gaia DR2 2131232114526859520',2.13E+18,118168176,2015.5,287.8578541,0.037219592,48.77396464,0.046829893,2.28847795,0.047957798,47.71858,16.49706413,0.086878727,-26.05884043,0.093576908,0.10296197,0.14047863,0.058257945,-0.013259599,0.49008992,0.05420276,0.12783761,0.12298933,-0.076778606,0.001538549,174,0,172,2,1.8627179,202.64854,0.165272591,1.99183578,31,FALSE,7.9452963,1.43276826,0.012071563,0.006783942,20,14,0.09096331,0,22,FALSE,188,9058.812073,4.862942277,1862.8253,15.795688,21,3107.621973,21.61585258,143.76587,16.620317,21,8646.385257,20.34353422,425.01883,14.919833,1.297522,1,1.7004843,0.8246298,0.8758545,,,0,,,,b'NOT_AVAILABLE',79.58544674,16.9687213,306.1788966,69.97943681,100002,4043.0774,3878,4234.71,0.177,0.0094,0.533,0.1325,0.0039,0.2591,200111,0.6791479,0.61907196,0.73819804,0.111038014,0.10589242,0.11618361,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2131232114526859520',b' ',11129738,287.85773,48.774109,431.7758746,422.9472564,440.9740022,817.4090768,1,1,b'2MASS J19112585+4846268',15.84,3883,70,-85,b'SPE70',4.725,0.049,-0.025,b'SPE60',-0.24,0.15,-0.15,b'SPE70',0.517,0.029,-0.045,0.516,0.035,-0.039,b'DSEP',1,2,2,13.804,13.194,13.058,b'conf',0.12207297
80,250,9757613,3884,256,31,-0.13,0.14,-0.1,0.13,M0V,0.55,0.06,0.52,0.06,146,-0.13,0.13,-0.14,0.14,-0.13,0.14,1.64E+18,b'Gaia DR2 2107317358665730688',2.11E+18,809123981,2015.5,284.9410627,0.024477408,46.56645046,0.026637203,2.953732022,0.026981595,109.47211,9.54023123,0.053089003,-13.96099582,0.055216704,-0.11986596,-0.035606615,-0.2040412,-0.07893697,0.28465855,-0.12233736,-0.24093316,-0.15795277,-0.08191691,-0.07898711,205,0,205,0,-0.46126935,190.27014,0,0,31,FALSE,15.871269,1.419558616,0.007949699,0.080733836,23,17,0.06192978,0,25,FALSE,221,12936.1047,5.588781534,2314.6555,15.408857,23,4412.279494,25.47427037,173.20534,16.23973,23,12546.2226,32.33601451,387.99533,14.515637,1.3109435,0,1.7240934,0.8308735,0.89321995,,,0,,,,b'NOT_AVAILABLE',76.67998215,17.99282039,298.937992,68.50991594,100001,4085,3914.84,4253.3335,0.206,0.0839,0.4491,0.116,0.0603,0.2518,200111,0.60782343,0.560664,0.6618103,0.09268679,0.090576276,0.0947973,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2107317358665730688',b' ',9757613,284.94098,46.56654,335.3069453,332.2776053,338.3910255,833.2401041,1,1,b'2MASS J18594583+4633595',15.473,3879,77,-85,b'SPE70',4.708,0.045,-0.021,b'SPE60',-0.12,0.15,-0.15,b'SPE70',0.537,0.03,-0.041,0.537,0.037,-0.033,b'DSEP',4,4,4,13.408,12.746,12.63,b'conf',0.120211374
81,2090,11348997,3889,405,119,0.32,0.15,0.22,0.14,M0V,0.6,0.08,0.57,0.08,217,0.24,0.14,0.39,0.18,0.22,0.2,1.64E+18,b'Gaia DR2 2129928884010551936',2.13E+18,984770764,2015.5,291.0926509,0.037455928,49.19017292,0.055609653,3.827724345,0.037097376,103.18046,-15.61909502,0.080712297,24.00746184,0.104777942,-0.48397857,-0.09165002,-0.4833923,0.42871413,0.019699972,0.43143687,-0.7135453,-0.11889765,0.1459929,-0.42679793,184,0,184,0,3.3972588,250.44551,0.159751385,2.253877499,31,FALSE,9.52919,1.365888934,0.010673095,0.02535686,21,12,0.1280294,0,24,FALSE,196,10866.15674,5.87141628,1850.6875,15.598176,23,2921.677294,13.78902334,211.88428,16.687307,22,11978.99111,23.62841926,506.97388,14.565869,1.3712915,0,2.121438,1.0891314,1.0323067,,,0,,,,b'NOT_AVAILABLE',80.84976278,15.17883304,312.3114641,69.54976541,100001,4107.855,3718.3425,4319.14,0.477,0.4154,0.7671,0.2597,0.2224,0.5016,-9.22E+18,,,,,,,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2129928884010551936',b' ',11348997,291.09274,49.19006,259.328072,256.83807,261.865948,850.6443264,1,1,b'2MASS J19242225+4911242',15.535,3879,77,-77,b'SPE70',4.707,0.018,-0.036,b'SPE60',0.32,0.15,-0.15,b'SPE70',0.578,0.032,-0.027,0.619,0.023,-0.035,b'DSEP',1,1,1,13.255,12.627,12.386,b'conf',0.047361947
82,2926,10122538,3899,653,147,0.24,0.18,0.16,0.15,M0V,0.6,0.1,0.57,0.1,622,0.13,0.14,0.5,0.24,0.52,0.27,1.64E+18,b'Gaia DR2 2107617246162706048',2.11E+18,740288519,2015.5,283.3360156,0.031459146,47.17444992,0.036003623,2.175492042,0.036052209,60.342823,-7.31508887,0.068209753,-15.27032375,0.077900555,-0.028702121,-0.099358514,-0.011418,0.032165438,0.14761165,-0.014145509,-0.233718,-0.18576197,-0.002622411,0.07086882,265,9,265,0,2.0175898,308.02823,0,0,31,FALSE,6.4013076,1.408465079,0.009154504,0.13611458,30,17,0.0791044,0,32,FALSE,274,5723.844969,4.012083491,1426.6515,16.294146,27,1843.843022,12.17951284,151.3889,17.187078,29,5762.258719,13.09755653,439.94913,15.360438,1.3288448,0,1.8266401,0.8929329,0.93370724,,,0,,,,b'NOT_AVAILABLE',76.88377495,19.23230413,296.4541044,69.39205374,100001,3903,3893.5,4311.3696,0.381,0.1515,0.7711,0.183,0.0759,0.3155,200111,0.6374976,0.5224505,0.6406123,0.08496616,0.08175632,0.088176,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2107617246162706048',b' ',10122538,283.33606,47.174541,453.795348,446.4337654,461.3992722,825.7888623,1,1,b'2MASS J18532065+4710283',16.279,3891,70,-86,b'SPE70',4.718,0.018,-0.042,b'PHO2',0.21,0.15,-0.15,b'SPE70',0.564,0.035,-0.026,0.605,0.025,-0.034,b'DSEP',4,5,5,14.222,13.516,13.343,b'conf',0.091296771
83,3282,12066569,3901,244,106,-0.2,0.15,-0.14,0.14,M0V,0.55,0.07,0.53,0.07,167,-0.32,0.12,0.06,0.19,0.17,0.2,1.64E+18,b'Gaia DR2 2135220283720198528',2.14E+18,131416746,2015.5,294.0830662,0.033378052,50.50275724,0.042632694,2.768221214,0.040992179,67.53047,1.402538399,0.07509822,-9.182553991,0.082441683,-0.089268625,-0.1529714,-0.18489793,0.10213231,0.3606789,0.054052453,-0.33552226,-0.05475858,-0.25674644,-0.13626434,167,0,167,0,-0.80672556,147.28195,0,0,31,FALSE,9.763243,1.400101506,0.011578299,-0.03606211,19,15,0.08715741,0,22,FALSE,190,8493.013598,5.827546329,1457.391,15.865711,18,2695.352344,30.355188,88.79379,16.774849,18,8562.976724,20.00464064,428.04953,14.930358,1.3255988,0,1.844491,0.9091377,0.9353533,,,0,,,,b'NOT_AVAILABLE',82.92077058,13.98593068,318.9753515,69.87757667,100001,3897,3889.3333,4068,0.015,0,0.1631,0.007,0,0.095,200111,0.6133915,0.5629071,0.6158122,0.07817932,0.0755504,0.080808245,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2135220283720198528',b' ',12066569,294.08307,50.502769,357.6214963,352.4144413,362.9818917,921.7821648,1,1,b'2MASS J19361993+5030099',15.855,3899,78,-78,b'SPE70',4.713,0.039,-0.021,b'PHO2',-0.2,0.15,-0.15,b'SPE70',0.529,0.028,-0.038,0.528,0.036,-0.03,b'DSEP',1,1,1,13.772,13.085,12.922,b'conf',0.104518711
84,898,7870390,3907,94,106,-0.33,0.13,-0.24,0.13,M0V,0.53,0.04,0.51,0.04,128,-0.34,0.11,0.07,0.14,-0.1,0.14,1.64E+18,b'Gaia DR2 2105261134483173632',2.11E+18,207931245,2015.5,282.2325197,0.025952482,43.66556619,0.030204276,2.469072687,0.031894076,77.41477,1.909787018,0.056829788,-13.64096129,0.058554912,0.004566187,-0.1513862,0.00025023,0.030755285,0.26058036,-0.06456293,-0.20510103,-0.27342725,-0.08805792,0.14991336,238,0,237,1,-0.49902874,220.77016,0,0,31,FALSE,10.552579,1.42146183,0.007553535,-0.011790132,27,17,0.06574734,0,29,FALSE,252,9163.460192,4.243433747,2159.4446,15.783217,23,3112.748073,15.2864105,203.62845,16.618528,25,8906.922685,15.60345968,570.83,14.887601,1.3116957,0,1.7309275,0.83531094,0.89561653,,,0,,,,b'NOT_AVAILABLE',73.11399554,18.77651618,292.2856707,66.16107312,100001,4080.6667,3893,4354.7466,0.1837,0.122,0.4628,0.087,0.0609,0.175,200111,0.6141151,0.5392452,0.6747505,0.09421472,0.09130399,0.097125456,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2105261134483173632',b' ',7870390,282.23251,43.66563,400.4088767,395.320905,405.6271186,862.6349345,1,1,b'2MASS J18485580+4339562',15.777,3906,78,-86,b'SPE70',4.73,0.052,-0.024,b'SPE60',-0.32,0.15,-0.15,b'SPE70',0.509,0.032,-0.046,0.508,0.037,-0.033,b'DSEP',3,3,3,13.737,13.079,12.947,b'conf',0.018808223
85,2839,6186964,3943,129,210,-0.05,0.18,-0.04,0.15,M0V,0.58,0.07,0.55,0.07,270,0.1,0.15,0.08,0.27,0.14,0.3,1.64E+18,b'Gaia DR2 2104065209429419520',2.10E+18,36266159,2015.5,285.0648845,0.033133114,41.55484641,0.036654255,2.11895847,0.042645328,49.68794,-5.728848152,0.072773089,-7.186443562,0.0644795,0.044655453,0.07432763,-0.14177345,-0.1649407,0.4572408,-0.33228,-0.2469255,-0.45989662,-0.17680636,0.080678426,200,0,199,1,0.078901716,194.88887,0,0,31,FALSE,9.908309,1.405913136,0.010600961,-0.041996066,23,14,0.077593386,0,25,TRUE,215,8315.125589,4.867874715,1708.1635,15.888694,21,2688.204258,12.33758467,217.8874,16.777733,22,8430.732548,15.06022477,559.8013,14.947257,1.3371941,0,1.8304758,0.88903904,0.94143677,,,0,,,,b'NOT_AVAILABLE',71.83753218,16.07180535,295.9810865,63.64159657,100001,3935.25,3873.8535,4063,1.292,1.0652,1.4801,0.627,0.5245,0.7068,200111,0.7675897,0.720079,0.7921134,0.12730406,0.121527836,0.13308029,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2104065209429419520',b' ',6186964,285.06491,41.554871,465.8260688,456.6811085,475.3378964,858.1705067,1,1,b'2MASS J19001557+4133175',15.877,3941,71,-78,b'SPE70',4.713,0.025,-0.028,b'PHO2',-0.04,0.15,-0.15,b'SPE70',0.554,0.03,-0.03,0.578,0.026,-0.038,b'DSEP',1,1,1,13.772,13.099,12.961,b'conf',0.030509706
86,812,4139816,3949,132,133,-0.45,0.15,-0.32,0.13,M0V,0.53,0.05,0.51,0.05,115,-0.41,0.13,-0.33,0.15,-0.38,0.15,1.64E+18,b'Gaia DR2 2100082125479729792',2.10E+18,1366294324,2015.5,286.0790779,0.028126889,39.27823696,0.034229308,2.308175579,0.035719319,64.61981,-4.232777655,0.065219156,-18.75763891,0.072437058,-0.14834109,-0.08172451,0.08650496,-0.17890579,0.27303293,-0.23596786,-0.05022049,-0.18423218,-0.10423408,-0.115571044,241,0,240,1,-1.8440138,196.6542,0,1.31E-15,31,FALSE,9.020407,1.424707278,0.008544671,-0.026577191,28,16,0.0759991,0,30,FALSE,256,7719.077251,4.498114797,1716.0695,15.969452,25,2616.784787,12.10086482,216.24776,16.806969,26,7536.652859,12.39061954,608.2547,15.068974,1.3153694,0,1.7379951,0.8375168,0.90047836,,,0,,,,b'NOT_AVAILABLE',69.97315695,14.47664705,296.4686475,61.24824331,100001,4288.86,4088.6667,4885.44,0.205,0.0667,0.4366,0.128,0.048,0.2241,200111,0.51479465,0.396744,0.5664405,0.0807849,0.077868514,0.08370129,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2100082125479729792',b' ',4139816,286.07913,39.27832,428.0178674,421.5225645,434.7127725,873.2161247,1,1,b'2MASS J19041898+3916419',15.954,3950,70,-86,b'SPE70',4.754,0.042,-0.031,b'SPE60',-0.46,0.15,-0.15,b'SPE70',0.493,0.033,-0.04,0.502,0.031,-0.038,b'DSEP',4,4,4,13.952,13.278,13.116,b'conf',0.080100659
87,1880,10332883,3950,73,165,-0.15,0.14,-0.11,0.13,M0V,0.57,0.05,0.54,0.05,82,0.17,0.14,0.13,0.15,0.06,0.16,1.64E+18,b'Gaia DR2 2127904992341848960',2.13E+18,1179999769,2015.5,289.0720752,0.016957794,47.40691797,0.021775463,5.285819571,0.020480626,258.08878,-17.95865487,0.039390067,-31.73247397,0.044907202,-0.22994085,0.08842896,-0.02229885,-0.23854728,0.127746,-0.2652059,0.03205584,0.0651373,-0.36103943,-0.3318764,207,0,207,0,1.6678108,236.66948,0.050471668,0.48175224,31,FALSE,35.31429,1.410805394,0.005794391,-0.056787703,24,14,0.058729377,0,29,FALSE,236,30849.35782,9.972487437,3093.4465,14.46525,23,9713.642564,34.86426769,278.61313,15.382933,25,32025.17321,104.9875127,305.03793,13.498191,1.3529881,0,1.8847418,0.91768265,0.96705914,,,0,,,,b'NOT_AVAILABLE',78.5957703,15.69416736,306.9483749,68.41359282,100001,3924.5,3838,4503.16,0.052,0.0074,0.144,0.031,0.0034,0.1168,200111,0.5981088,0.45427004,0.62537277,0.07645264,0.075653195,0.07725209,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2127904992341848960',b' ',10332883,289.07224,47.40707,188.158104,187.4303453,188.8914349,839.8251448,1,1,b'2MASS J19161733+4724254',14.44,3951,70,-86,b'SPE70',4.73,0.028,-0.035,b'SPE60',-0.16,0.15,-0.15,b'SPE70',0.535,0.034,-0.034,0.561,0.031,-0.039,b'DSEP',1,1,1,12.264,11.611,11.453,b'conf',0.135065573
88,1408,9150827,3955,109,75,-0.16,0.13,-0.12,0.13,M0V,0.57,0.04,0.54,0.03,119,-0.03,0.12,0.02,0.13,0.02,0.14,1.64E+18,b'Gaia DR2 2127463224886292224',2.13E+18,532775843,2015.5,290.2945805,0.016370749,45.56451956,0.017934247,3.699727581,0.019368198,191.02075,-0.147574605,0.034080222,-18.0048248,0.03477121,-0.1074629,-0.109595105,-0.011906002,-0.044415455,0.25488415,-0.117204845,-0.12621166,-0.24239822,-0.046718925,0.03410757,236,0,236,0,0.40774652,239.1925,0,0,31,FALSE,31.118027,1.431546351,0.004834863,0.08180844,27,17,0.04266917,0,29,FALSE,252,24946.56229,8.21322396,3037.3655,14.695839,28,8640.358127,20.51341787,421.2052,15.510058,29,24133.54109,38.01075154,634.9136,13.805367,1.3137641,0,1.7046909,0.8142195,0.89047146,,,0,,,,b'NOT_AVAILABLE',77.20385873,14.17953564,307.3284858,66.3933489,100001,4049.5,3970.5,4189.25,0.6917,0.2919,0.993,0.3737,0.1599,0.4865,200111,0.6934787,0.6479826,0.7213491,0.1165109,0.11483596,0.11818583,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2127463224886292224',b' ',9150827,290.29456,45.56461,268.200328,266.8038459,269.6112426,903.8481145,1,1,b'2MASS J19211069+4533525',14.688,3957,71,-87,b'SPE70',4.693,0.042,-0.018,b'SPE60',-0.16,0.15,-0.15,b'SPE70',0.553,0.027,-0.039,0.551,0.035,-0.035,b'DSEP',0,2,1,12.663,11.969,11.809,b'cand',0.071252346
89,2130,2161536,3967,189,140,0.06,0.14,0.04,0.13,M0V,0.59,0.06,0.56,0.05,285,0.18,0.13,0.25,0.13,0.15,0.14,1.64E+18,b'Gaia DR2 2051797274209237376',2.05E+18,808196649,2015.5,291.7262251,0.027520375,37.528968,0.035908286,2.502397937,0.03825875,65.4072,4.990119509,0.063598444,11.73021923,0.068543686,0.02292655,0.056167096,-0.018181423,-0.17633563,0.34714562,-0.27697876,0.020236388,-0.29843593,-0.1766405,-0.031674072,194,0,194,0,-0.3107486,182.37074,0,0,31,FALSE,12.063783,1.425001947,0.008448755,-0.0351843,22,14,0.06967959,0,26,FALSE,221,10052.17654,6.280545515,1600.526,15.682715,23,3394.179959,15.4494551,219.69577,16.524551,24,10018.77345,27.52640955,363.96948,14.759884,1.3343333,0,1.7646675,0.841836,0.92283154,,,0,,,,b'NOT_AVAILABLE',70.2766232,9.728414201,304.0990129,58.42351996,100001,4136.25,3980,4316.48,0.518,0.3203,0.6026,0.2503,0.1569,0.2977,200111,0.6073754,0.5577137,0.65600115,0.097282834,0.09386103,0.10070464,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2051797274209237376',b' ',2161536,291.7262,37.5289,395.1957537,389.2635017,401.3082802,1518.519024,1,1,b'2MASS J19265428+3731440',15.661,3967,79,-79,b'SPE70',4.674,0.032,-0.017,b'SPE60',0.06,0.15,-0.15,b'SPE70',0.587,0.026,-0.035,0.593,0.034,-0.034,b'DSEP',0,1,1,13.594,12.937,12.776,b'cand',0.063243425
90,1141,8346392,3968,391,69,-0.14,0.14,-0.1,0.13,M0V,0.58,0.07,0.55,0.06,230,-0.13,0.13,0.11,0.13,0.06,0.14,1.64E+18,b'Gaia DR2 2105358166383528192',2.11E+18,657960025,2015.5,282.7241098,0.029340141,44.34650979,0.036914939,2.228596811,0.034902987,63.851177,7.83464617,0.066358864,8.135500587,0.077348107,-0.08056714,-0.06788348,0.109777205,-0.064800315,0.118853725,-0.1081896,-0.17952845,-0.107669935,-0.085971594,0.010210156,204,0,202,2,0.53451234,207.11133,0.056949644,0.243666803,31,FALSE,8.904208,1.42056228,0.009795056,0.15070115,23,17,0.08001634,0,26,FALSE,224,7933.518906,4.947476914,1603.5485,15.939701,23,2658.645166,19.65119632,135.29178,16.789738,25,7771.317272,19.45692697,399.41135,15.035684,1.3146704,0,1.7540541,0.8500366,0.90401745,,,0,,,,b'NOT_AVAILABLE',73.91732585,18.67711082,293.5170106,66.74997516,100001,4065,3975.5,4178.325,0.3607,0.1909,0.6597,0.164,0.0665,0.2977,200111,0.6411115,0.60680646,0.670303,0.10111231,0.09739999,0.10482464,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2105358166383528192',b' ',8346392,282.72406,44.34647,443.1058748,436.3048653,450.1183391,854.952319,1,1,b'2MASS J18505377+4420473',15.95,3968,79,-79,b'SPE70',4.714,0.03,-0.03,b'SPE60',-0.14,0.15,-0.15,b'SPE70',0.548,0.033,-0.033,0.567,0.028,-0.038,b'DSEP',1,1,1,13.875,13.209,13.046,b'conf',0.018409067
91,2057,9573685,3974,117,182,-0.05,0.15,-0.04,0.14,M0V,0.59,0.06,0.56,0.06,189,0.02,0.15,0.27,0.16,0.13,0.16,1.64E+18,b'Gaia DR2 2107240324132394496',2.11E+18,602065790,2015.5,284.4766869,0.019977036,46.2526781,0.022383386,3.958194344,0.02325402,170.21548,18.77998777,0.043582651,23.49631797,0.041356692,-0.083429985,-0.07400335,0.001036394,-0.030229192,0.29199573,-0.12896541,-0.23566441,-0.2281291,-0.051671647,0.075043246,211,0,211,0,-1.2725947,180.62236,0,0,31,FALSE,22.748644,1.417632734,0.005993742,0.17111544,24,17,0.051341407,0,28,FALSE,247,18755.10812,6.756122052,2776.0168,15.005567,24,5944.403205,16.24629196,365.8929,15.916118,22,18919.48956,26.75918175,707.02795,14.069647,1.3257132,0,1.8464708,0.9105511,0.93591976,,,0,,,,b'NOT_AVAILABLE',76.25232676,18.18179321,297.8675473,68.29605021,100001,3905.5,3858.25,4171.585,0.3657,0.103,0.862,0.1805,0,0.3931,200111,0.6328958,0.55473214,0.6484923,0.083958715,0.08267756,0.08523987,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2107240324132394496',b' ',9573685,284.47653,46.252579,250.8174287,249.3519813,252.2998926,836.2365699,1,1,b'2MASS J18575437+4615092',15.026,3974,79,-79,b'SPE70',4.7,0.027,-0.027,b'SPE60',-0.06,0.15,-0.15,b'SPE70',0.564,0.03,-0.034,0.581,0.032,-0.035,b'DSEP',1,1,1,12.876,12.211,12.073,b'conf',0.099743196
92,1085,10118816,3979,262,87,-0.33,0.13,-0.24,0.13,M0V,0.55,0.06,0.53,0.06,105,-0.31,0.14,-0.3,0.14,-0.15,0.13,1.64E+18,b'Gaia DR2 2119222252094710912',2.12E+18,1159748921,2015.5,281.0503476,0.021091888,47.18820051,0.024969015,4.047849864,0.024865484,162.7899,28.82849143,0.049512419,9.377684744,0.04810492,-0.010779239,0.049437802,-0.11196945,-0.006340025,0.3215425,0.005274526,-0.23318349,0.026290758,-0.1108824,-0.020718114,210,0,210,0,1.2272631,230.14696,0,0,31,FALSE,18.579111,1.403546277,0.007185966,0.008660184,24,17,0.055632614,0,26,FALSE,227,15340.99203,7.366618057,2082.5015,15.223732,22,4815.706987,19.99077784,240.89642,16.144737,24,15727.42838,21.53247616,730.405,14.270276,1.3391008,0,1.8744612,0.92100525,0.9534559,,,0,,,,b'NOT_AVAILABLE',76.36596713,20.70764167,292.1399318,69.77955864,100001,3889.6667,3794,4122.0933,0.192,0.1696,0.5074,0.0985,0.0883,0.2553,200111,0.5673104,0.50513786,0.5962809,0.066372134,0.065332845,0.06741142,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2119222252094710912',b' ',10118816,281.05011,47.188148,245.302879,243.8044172,246.8195422,800.5252556,1,1,b'2MASS J18441202+4711173',15.233,3975,71,-87,b'SPE70',4.753,0.031,-0.038,b'SPE60',-0.34,0.15,-0.15,b'SPE70',0.509,0.037,-0.037,0.535,0.03,-0.041,b'DSEP',0,1,1,13.035,12.384,12.247,b'cand',0.141264738
93,531,10395543,4004,40,169,0.11,0.13,0.08,0.12,M0V,0.61,0.04,0.59,0.04,157,0.14,0.13,0.53,0.15,0.48,0.16,1.64E+18,b'Gaia DR2 2130865736637343488',2.13E+18,1401637555,2015.5,287.69117,0.013972661,47.54660427,0.015736934,3.925171719,0.015847648,247.68166,-1.412656482,0.030642539,-58.57214426,0.029737378,-0.019781766,0.017383508,-0.012576752,-0.07777122,0.19725668,-0.122070216,-0.32162455,-0.18761055,-0.1438308,0.009101268,239,0,239,0,-2.9165664,175.85439,0,0,31,FALSE,42.490456,1.432064565,0.004497413,0.07538792,27,17,0.040209945,0,28,FALSE,248,33475.53638,11.5775016,2891.4302,14.376547,28,11393.5391,24.48002667,465.42184,15.209742,28,32173.23006,39.871159,806.9299,13.493183,1.301451,0,1.7165585,0.83319473,0.8833637,,,0,,,,b'NOT_AVAILABLE',78.35426702,16.60893499,304.6744736,68.86615412,100001,4429.83,4074.25,4730.7637,,,,,,,200111,0.5717671,0.5013382,0.6759241,0.11341781,0.11207284,0.11476278,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2130865736637343488',b' ',10395543,287.69119,47.546902,252.904346,251.8871387,253.929655,826.6600051,1,1,b'2MASS J19104588+4732488',14.418,4004,79,-79,b'SPE70',4.659,0.035,-0.015,b'SPE60',0.12,0.15,-0.15,b'SPE70',0.606,0.023,-0.035,0.611,0.03,-0.033,b'DSEP',0,1,1,12.357,11.75,11.61,b'cand',0.166133013
